XCoord,YCoord,OBJECTID,XCOORD,YCOORD,OBJECTID_1,POINT_X,POINT_Y,AGE,COMPLEX,COMDIST,SUBWAY,MAJROAD,AGEAVE,POPDEN,BLSPOPF,FIRENO,CAR2012R,TAX,AREA,PRICE,FLOOR1,UNITPRI
941856.282,1946099.188,130,941856.282,1946099.188,130,941856.282,1946099.188,1.447158,0.69897,3.100862,3.085409,1.68494,1.582063,4.317748,0.01599,12,0.265181,4.397923,1.686636,4.176091,0,2.489455
941879.8944,1949322.851,131,941879.8944,1949322.851,131,941879.8944,1949322.851,1.176091,0,2.951837,2.023424,0.992187,1.584331,4.518004,0.023041,15,0.239211,4.137417,1.829239,4.30103,0,2.471791
941870.0292,1947421.232,132,941870.0292,1947421.232,132,941870.0292,1947421.232,1.146128,0,2.111908,2.955939,1.394935,1.604226,4.576436,0.012434,12,0.248631,3.990117,1.826593,4.278754,0,2.452161
941882.3509,1948011.845,133,941882.3509,1948011.845,133,941882.3509,1948011.845,0.30103,0,2.393147,2.658713,1.537115,1.609594,4.671528,0.01341,35,0.238839,4.411098,1.33646,3.995635,0,2.659175
941877.0776,1945663.897,134,941877.0776,1945663.897,134,941877.0776,1945663.897,1.176091,1.113943,3.153994,3.171596,1.755461,1.582063,4.317748,0.01599,12,0.265181,4.397923,1.773786,4.30103,1,2.527244
941926.7199,1951938.067,135,941926.7199,1951938.067,135,941926.7199,1951938.067,1.322219,1.447158,1.886431,2.903484,2.133966,1.614897,4.659531,0.147958,20,0.312218,4.485622,1.621695,4.251366,0,2.629671
941919.5411,1947992.587,136,941919.5411,1947992.587,136,941919.5411,1947992.587,0.477121,0,2.363789,2.636572,1.774576,1.609594,4.671528,0.01341,35,0.238839,4.411098,1.641474,4.314705,0,2.673231
941920.626,1946899.487,137,941920.626,1946899.487,137,941920.626,1946899.487,0.954243,0.477121,2.813251,2.951376,1.839256,1.592177,4.57716,0.00947,6,0.273,3.90768,1.928088,4.426511,0,2.498423
941960.0942,1950986.516,138,941960.0942,1950986.516,138,941960.0942,1950986.516,0.954243,0.69897,2.627891,2.685432,2.041291,1.575188,4.518669,0.004677,15,0.245679,4.442793,1.775246,4.477121,1,2.701875
941946.3718,1948308.749,139,941946.3718,1948308.749,139,941946.3718,1948308.749,1.146128,0,2.698533,2.433896,2.261808,1.609594,4.671528,0.01341,35,0.238839,4.411098,1.917978,4.356026,1,2.438048
941937.761,1946121.321,140,941937.761,1946121.321,140,941937.761,1946121.321,1.041393,1,3.070852,3.05582,2.122612,1.582063,4.317748,0.01599,12,0.265181,4.397923,1.985228,4.614905,0,2.629677
941966.6778,1950066.304,141,941966.6778,1950066.304,141,941966.6778,1950066.304,0.954243,0.477121,2.734172,2.760532,1.678098,1.575188,4.518669,0.004677,15,0.245679,4.442793,1.929266,4.579784,0,2.650518
941956.5331,1947117.907,142,941956.5331,1947117.907,142,941956.5331,1947117.907,1.20412,0.30103,2.64545,2.943535,1.431339,1.592177,4.57716,0.00947,6,0.273,3.90768,1.777499,4.306425,0,2.528926
942014.8855,1952736.572,143,942014.8855,1952736.572,143,942014.8855,1952736.572,1.342423,1.579784,2.856999,3.188277,1.97877,1.582063,3.700538,0.002714,9,0.423829,4.379904,2.008472,4.612784,0,2.604312
941991.7901,1948067.837,144,941991.7901,1948067.837,144,941991.7901,1948067.837,1.041393,0,2.508618,2.522198,1.489063,1.609594,4.671528,0.01341,35,0.238839,4.411098,1.825421,4.406233,0,2.580812
942011.1787,1948690.311,145,942011.1787,1948690.311,145,942011.1787,1948690.311,1.431364,0.90309,2.935832,2.556863,1.718531,1.609594,4.671528,0.01341,35,0.238839,4.411098,1.77377,4.269516,0,2.495746
941984.1573,1944742.769,146,941984.1573,1944742.769,146,941984.1573,1944742.769,1.322219,0.845098,2.791859,2.813996,1.63127,1.613842,4.439634,0.017115,14,0.245908,4.154607,2.122805,4.518514,0,2.395709
942033.3588,1951780.342,147,942033.3588,1951780.342,147,942033.3588,1951780.342,1.322219,1.079181,1.344305,2.883228,2.368006,1.614897,4.659531,0.147958,20,0.312218,4.485622,1.906551,4.509874,0,2.603323
942034.107,1950010.253,148,942034.107,1950010.253,148,942034.107,1950010.253,1,0.30103,2.670005,2.808927,1.462035,1.575188,4.518669,0.004677,15,0.245679,4.442793,1.928191,4.462398,0,2.534207
942045.1213,1948063.947,149,942045.1213,1948063.947,149,942045.1213,1948063.947,0.477121,0,2.532745,2.460694,1.584558,1.609594,4.671528,0.01341,35,0.238839,4.411098,1.100371,3.977724,0,2.877353
942050.3175,1945619.711,150,942050.3175,1945619.711,150,942050.3175,1945619.711,1.176091,1.113943,3.117041,3.148932,1.859272,1.582063,4.317748,0.01599,12,0.265181,4.397923,1.718642,4.312391,0.25,2.593749
942077.781,1947118.081,151,942077.781,1947118.081,151,942077.781,1947118.081,0.845098,0.30103,2.682648,2.880895,1.553598,1.604226,4.576436,0.012434,12,0.248631,3.990117,1.924744,4.444045,0,2.519301
942076.3232,1944893.594,152,942076.3232,1944893.594,152,942076.3232,1944893.594,1,0,2.875367,2.901998,1.490731,1.613842,4.439634,0.017115,14,0.245908,4.154607,1.9127,4.350248,0,2.437548
942137.7341,1951432.061,153,942137.7341,1951432.061,153,942137.7341,1951432.061,1.30103,1.176091,2.241503,2.845794,2.339417,1.614897,4.659531,0.147958,20,0.312218,4.485622,1.764475,4.419452,0,2.654977
942157.8697,1952646.844,154,942157.8697,1952646.844,154,942157.8697,1952646.844,1.342423,1.255273,2.810764,3.182607,2.127897,1.582063,3.700538,0.002714,9,0.423829,4.379904,1.929368,4.50365,0.4,2.574282
942138.6685,1949563.89,155,942138.6685,1949563.89,155,942138.6685,1949563.89,1.113943,0,2.734228,2.656346,1.307501,1.584331,4.518004,0.023041,15,0.239211,4.137417,1.821972,4.146128,0,2.324156
942133.198,1947337.531,156,942133.198,1947337.531,156,942133.198,1947337.531,1.146128,0.69897,2.533695,2.899715,1.933249,1.604226,4.576436,0.012434,12,0.248631,3.990117,1.776193,4.363236,0,2.587043
942138.7282,1948039.702,157,942138.7282,1948039.702,157,942138.7282,1948039.702,1.079181,0,2.575652,2.371785,1.558453,1.609594,4.671528,0.01341,35,0.238839,4.411098,1.74186,4.193125,0,2.451265
942174.6195,1946847.813,158,942174.6195,1946847.813,158,942174.6195,1946847.813,0.477121,0.954243,2.885099,2.809419,2.174523,1.604226,4.576436,0.012434,12,0.248631,3.990117,1.924486,4.62634,0,2.701854
942202.1702,1949882.846,159,942202.1702,1949882.846,159,942202.1702,1949882.846,0.90309,0,2.491092,2.839137,1.521304,1.584331,4.518004,0.023041,15,0.239211,4.137417,1.90064,4.423246,0,2.522606
942223.1287,1951813.965,160,942223.1287,1951813.965,160,942223.1287,1951813.965,1.30103,1,1.959157,2.972487,2.017494,1.614897,4.659531,0.147958,20,0.312218,4.485622,2.008089,4.64836,0,2.640271
942197.0517,1947202.073,161,942197.0517,1947202.073,161,942197.0517,1947202.073,0.90309,0.69897,2.681854,2.829046,1.559313,1.604226,4.576436,0.012434,12,0.248631,3.990117,1.924331,4.533387,0,2.609056
942241.7708,1949005.771,162,942241.7708,1949005.771,162,942241.7708,1949005.771,1.113943,0,2.989372,2.70677,2.268065,1.584331,4.518004,0.023041,15,0.239211,4.137417,1.606596,4.079181,0,2.472585
942241.1894,1947361.271,163,942241.1894,1947361.271,163,942241.1894,1947361.271,0.90309,0.69897,2.623509,2.855751,1.897662,1.604226,4.576436,0.012434,12,0.248631,3.990117,1.839918,4.431364,0,2.591446
942232.2563,1945979.269,164,942232.2563,1945979.269,164,942232.2563,1945979.269,1.113943,0.778151,2.982128,3.005746,1.480663,1.582063,4.317748,0.01599,12,0.265181,4.397923,1.928191,4.531479,0,2.603288
942248.1202,1946729.461,165,942248.1202,1946729.461,165,942248.1202,1946729.461,1.041393,0.69897,2.854194,2.778462,2.414784,1.604226,4.576436,0.012434,12,0.248631,3.990117,1.928652,4.518514,0,2.589862
942229.9793,1944045.782,166,942229.9793,1944045.782,166,942229.9793,1944045.782,1,0.69897,1.697842,2.222014,1.605436,1.583199,3.998657,0.012168,9,0.214488,4.309651,1.777789,4.430559,0,2.65277
942292.1801,1951645.906,167,942292.1801,1951645.906,167,942292.1801,1951645.906,1.30103,1.113943,1.658637,2.965505,2.448907,1.614897,4.659531,0.147958,20,0.312218,4.485622,1.988719,4.6528,0,2.664081
942250.2548,1944535.817,168,942250.2548,1944535.817,168,942250.2548,1944535.817,1.113943,0.30103,2.596156,2.68023,1.881039,1.613842,4.439634,0.017115,14,0.245908,4.154607,1.91934,4.423246,0,2.503906
942329.193,1951365.36,169,942329.193,1951365.36,169,942329.193,1951365.36,1.322219,1.176091,2.400992,2.934362,2.048224,1.614897,4.659531,0.147958,20,0.312218,4.485622,1.929215,4.524604,0.5,2.595389
942305.0123,1947319.974,170,942305.0123,1947319.974,170,942305.0123,1947319.974,1.079181,0,2.695395,2.80725,1.339047,1.604226,4.576436,0.012434,12,0.248631,3.990117,1.778079,4.304242,1,2.526163
942339.8049,1951879.021,171,942339.8049,1951879.021,171,942339.8049,1951879.021,1.113943,0,1.932717,3.030189,1.889762,1.614897,4.659531,0.147958,20,0.312218,4.485622,1.929266,4.536558,0,2.607292
942350.3508,1952546.687,172,942350.3508,1952546.687,172,942350.3508,1952546.687,1.361728,1.176091,2.798922,3.187983,2.01593,1.582063,3.700538,0.002714,9,0.423829,4.379904,1.605696,4.203245,0.333333,2.597549
942345.9371,1945577.322,173,942345.9371,1945577.322,173,942345.9371,1945577.322,1.255273,0.30103,3.050544,3.112816,2.50616,1.600973,4.480049,0.014769,10,0.261564,4.056791,1.761477,4.222716,0,2.461239
942416.1282,1950848.342,174,942416.1282,1950848.342,174,942416.1282,1950848.342,1.079181,1.491362,2.770149,2.982762,2.277631,1.598791,4.362082,0.015205,20,0.284512,4.484769,1.929419,4.660836,0,2.731417
942445.5813,1951647.3,175,942445.5813,1951647.3,175,942445.5813,1951647.3,1.30103,1.041393,1.74898,3.028046,2.324411,1.614897,4.659531,0.147958,20,0.312218,4.485622,1.689083,4.35345,0.2,2.664367
942446.4175,1947532.475,176,942446.4175,1947532.475,176,942446.4175,1947532.475,1.477121,0.69897,2.760346,2.847601,2.021178,1.604226,4.576436,0.012434,12,0.248631,3.990117,2.003461,4.511832,0,2.508371
942449.1829,1946667.539,177,942449.1829,1946667.539,177,942449.1829,1946667.539,1.041393,0.477121,2.718124,2.637909,2.577853,1.582063,4.317748,0.01599,12,0.265181,4.397923,1.929317,4.39794,0,2.468623
942505.4675,1952280.257,178,942505.4675,1952280.257,178,942505.4675,1952280.257,1.20412,0.778151,2.706425,3.160737,1.803674,1.582063,3.700538,0.002714,9,0.423829,4.379904,1.926291,4.488551,0,2.56226
942513.9832,1942762.359,179,942513.9832,1942762.359,179,942513.9832,1942762.359,1.20412,0.60206,3.060522,3.060116,2.470847,1.607455,4.439567,0.01732,5,0.244133,3.944038,1.878691,4.353976,0,2.475285
942567.5888,1947697.24,180,942567.5888,1947697.24,180,942567.5888,1947697.24,1.113943,0,2.833,2.775378,1.652474,1.608526,4.558483,0.015407,27,0.251813,4.254355,1.967782,4.465383,0,2.497601
942621.8916,1945974.05,181,942621.8916,1945974.05,181,942621.8916,1945974.05,1.176091,1.146128,2.809511,2.917119,1.808295,1.582063,4.317748,0.01599,12,0.265181,4.397923,1.733017,4.365577,0,2.63256
942653.6796,1949316.593,182,942653.6796,1949316.593,182,942653.6796,1949316.593,1.113943,0,2.78802,2.933467,1.018295,1.584331,4.518004,0.023041,15,0.239211,4.137417,1.758761,4.146128,0,2.387367
942653.719,1948892.49,183,942653.719,1948892.49,183,942653.719,1948892.49,1.041393,0.60206,3.015176,2.817876,1.237444,1.600973,4.716114,0.010991,11,0.223927,4.008898,1.747256,4.306392,0,2.559136
942656.8241,1949331.606,184,942656.8241,1949331.606,184,942656.8241,1949331.606,1.113943,0,2.777692,2.935658,1.363372,1.584331,4.518004,0.023041,15,0.239211,4.137417,1.722963,4.161368,0,2.438405
942613.4926,1942965.801,185,942613.4926,1942965.801,185,942613.4926,1942965.801,1.431364,0.69897,3.005976,3.062665,2.676655,1.607455,4.439567,0.01732,5,0.244133,3.944038,1.775028,4.146128,0,2.3711
942653.8603,1945609.799,186,942653.8603,1945609.799,186,942653.8603,1945609.799,1,1,2.964638,3.068675,2.603319,1.600973,4.480049,0.014769,10,0.261564,4.056791,1.877569,4.477353,0,2.599784
942662.5381,1943072.142,187,942662.5381,1943072.142,187,942662.5381,1943072.142,1.176091,1.255273,2.968488,3.06778,2.634024,1.607455,4.439567,0.01732,5,0.244133,3.944038,1.832853,4.400204,0.090909,2.567351
942741.5138,1951469.79,188,942741.5138,1951469.79,188,942741.5138,1951469.79,1.322219,1.255273,1.79469,3.108909,2.289414,1.614897,4.659531,0.147958,20,0.312218,4.485622,1.621695,4.289283,0,2.667588
942776.5132,1944168.669,189,942776.5132,1944168.669,189,942776.5132,1944168.669,1.255273,0.845098,2.621983,2.680854,1.814196,1.607455,4.639984,0.01114,7,0.263345,4.173565,2.048014,4.50515,0,2.457136
942801.142,1945559.466,190,942801.142,1945559.466,190,942801.142,1945559.466,1.146128,0.845098,2.959573,3.052911,2.488952,1.600973,4.480049,0.014769,10,0.261564,4.056791,1.776846,4.331426,0,2.55458
942843.9819,1950794.223,191,942843.9819,1950794.223,191,942843.9819,1950794.223,0.477121,0,2.57166,3.014708,1.639433,1.598791,4.362082,0.015205,20,0.284512,4.484769,1.166726,3.981501,0,2.814775
942815.4357,1946043.882,192,942815.4357,1946043.882,192,942815.4357,1946043.882,1.176091,1.146128,2.668364,2.856246,1.885227,1.582063,4.317748,0.01599,12,0.265181,4.397923,1.9267,4.582903,0,2.656203
942817.5166,1945685.498,193,942817.5166,1945685.498,193,942817.5166,1945685.498,1.146128,0.845098,2.895702,3.027271,2.609301,1.600973,4.480049,0.014769,10,0.261564,4.056791,1.85303,4.391559,0,2.538529
942922.7784,1950536.082,194,942922.7784,1950536.082,194,942922.7784,1950536.082,1.079181,0,2.165543,2.94967,1.089659,1.598791,4.362082,0.015205,20,0.284512,4.484769,1.923814,4.39794,0,2.474126
942922.0556,1948795.381,195,942922.0556,1948795.381,195,942922.0556,1948795.381,1,0.30103,3.072928,2.905845,2.44899,1.592177,4.633855,0.016858,10,0.238926,3.807873,1.928191,4.419956,0,2.491765
942953.1985,1952083.078,196,942953.1985,1952083.078,196,942953.1985,1952083.078,1.342423,1.230449,2.773326,3.232177,2.079414,1.654177,4.232945,0.152708,12,0.242368,3.846151,2.118595,4.634476,0,2.515881
942964.3407,1951626.031,197,942964.3407,1951626.031,197,942964.3407,1951626.031,1.39794,0.954243,2.376723,3.165167,1.775159,1.654177,4.232945,0.152708,12,0.242368,3.846151,1.911746,4.495013,0.333333,2.583267
942935.5551,1946268.957,198,942935.5551,1946268.957,198,942935.5551,1946268.957,1.20412,1.079181,2.331893,2.693316,1.922823,1.582063,4.317748,0.01599,12,0.265181,4.397923,1.749495,4.396325,0,2.64683
942935.3279,1944139.873,199,942935.3279,1944139.873,199,942935.3279,1944139.873,1.30103,0.90309,2.579936,2.502927,1.905481,1.607455,4.639984,0.01114,7,0.263345,4.173565,1.773786,4.341244,0,2.567458
942961.385,1946086.017,200,942961.385,1946086.017,200,942961.385,1946086.017,1.20412,0.954243,2.557428,2.831386,1.976949,1.582063,4.317748,0.01599,12,0.265181,4.397923,1.930745,4.623249,0,2.692504
943035.657,1948750.921,201,943035.657,1948750.921,201,943035.657,1948750.921,1.113943,0,3.032515,2.947433,2.600455,1.608526,4.451449,0.019363,14,0.236933,4.003805,1.866405,4.267172,0,2.400767
943056.2392,1947550.725,202,943056.2392,1947550.725,202,943056.2392,1947550.725,1.079181,0,2.894012,2.011329,1.676765,1.608526,4.558483,0.015407,27,0.251813,4.254355,1.92901,4.550228,0,2.621218
943095.9126,1951956.871,203,943095.9126,1951956.871,203,943095.9126,1951956.871,1.361728,1.278754,2.763228,3.224882,2.018374,1.654177,4.232945,0.152708,12,0.242368,3.846151,1.598689,4.243706,0,2.645017
943095.5341,1950966.486,204,943095.5341,1950966.486,204,943095.5341,1950966.486,1.255273,0.477121,1.860092,2.954554,2.190708,1.584331,4.592158,0.005462,13,0.330588,4.419179,1.777934,4.380211,0,2.602277
943146.7058,1945032.751,205,943146.7058,1945032.751,205,943146.7058,1945032.751,1.20412,0.845098,2.850997,2.963258,2.278654,1.600973,4.480049,0.014769,10,0.261564,4.056791,1.77788,4.358668,0.25,2.580788
943172.099,1947489.408,206,943172.099,1947489.408,206,943172.099,1947489.408,1.113943,0,2.849216,0.61669,1.257188,1.608526,4.558483,0.015407,27,0.251813,4.254355,1.951532,4.414973,0,2.463441
943207.3415,1951461.235,207,943207.3415,1951461.235,207,943207.3415,1951461.235,1.20412,1.176091,2.333996,3.075511,1.774293,1.628389,4.260866,0.10354,11,0.262534,3.900312,1.929317,4.607455,0,2.678138
943184.8934,1944091.51,208,943184.8934,1944091.51,208,943184.8934,1944091.51,1.278754,0.778151,2.115478,1.828804,1.817306,1.607455,4.639984,0.01114,7,0.263345,4.173565,1.852971,4.446047,0,2.593076
943246.8297,1951140.999,209,943246.8297,1951140.999,209,943246.8297,1951140.999,1.20412,0.90309,1.557425,2.957482,2.262618,1.584331,4.592158,0.005462,13,0.330588,4.419179,1.928754,4.5302,0,2.601446
943263.0915,1947296.711,210,943263.0915,1947296.711,210,943263.0915,1947296.711,0.90309,0,2.709994,2.31987,2.12751,1.608526,4.558483,0.015407,27,0.251813,4.254355,1.929317,4.477121,0,2.547804
943245.559,1944346.746,211,943245.559,1944346.746,211,943245.559,1944346.746,1.146128,0.60206,2.510498,2.355204,1.834403,1.613842,4.439634,0.017115,14,0.245908,4.154607,1.929368,4.513218,0,2.58385
943252.5552,1944484.009,212,943252.5552,1944484.009,212,943252.5552,1944484.009,1.041393,0.90309,2.661989,2.560623,1.826257,1.606381,4.344629,0.009435,10,0.292476,4.213624,1.778151,4.523746,0,2.745595
943267.4095,1946650.848,213,943267.4095,1946650.848,213,943267.4095,1946650.848,1.447158,1.623249,1.901229,2.588992,2.336468,1.579784,4.440887,0.006056,10,0.305399,4.309034,1.912856,4.736193,0.083333,2.823337
943269.6094,1945563.745,214,943269.6094,1945563.745,214,943269.6094,1945563.745,0.778151,1.041393,2.829592,2.864801,2.048874,1.600973,4.480049,0.014769,10,0.261564,4.056791,1.869677,4.616953,0,2.747276
943319.9089,1950930.515,215,943319.9089,1950930.515,215,943319.9089,1950930.515,1.20412,0.69897,1.866434,2.847226,2.093589,1.584331,4.592158,0.005462,13,0.330588,4.419179,1.928549,4.491362,0,2.562813
943297.9961,1946052.485,216,943297.9961,1946052.485,216,943297.9961,1946052.485,1.431364,1.361728,2.614903,2.711644,2.091926,1.603144,4.429085,0.027293,9,0.267424,4.164204,1.758559,4.515317,0.285714,2.756758
943326.1389,1949930.773,217,943326.1389,1949930.773,217,943326.1389,1949930.773,1.146128,0,2.790987,2.818162,2.557537,1.596597,4.373771,0.006205,11,0.284532,4.128464,1.810904,4.371068,0,2.560164
943291.7859,1943841.086,218,943291.7859,1943841.086,218,943291.7859,1943841.086,1.146128,1.556303,1.575025,2.383962,2.2253,1.607455,4.639984,0.01114,7,0.263345,4.173565,1.923704,4.556736,0,2.633032
943414.9843,1951732.919,219,943414.9843,1951732.919,219,943414.9843,1951732.919,1.361728,1.39794,2.745529,3.130426,2.013507,1.628389,4.260866,0.10354,11,0.262534,3.900312,1.732672,4.377289,0.090909,2.644617
943373.4094,1945296.104,220,943373.4094,1945296.104,220,943373.4094,1945296.104,1.041393,0,2.833617,2.941357,1.599729,1.600973,4.480049,0.014769,10,0.261564,4.056791,1.909342,4.405688,0,2.496346
943391.4107,1945306.328,221,943391.4107,1945306.328,221,943391.4107,1945306.328,1.041393,0,2.831583,2.932353,1.369586,1.600973,4.480049,0.014769,10,0.261564,4.056791,1.912806,4.338456,0,2.42565
943403.6919,1944218.709,222,943403.6919,1944218.709,222,943403.6919,1944218.709,1.447158,0.477121,2.313297,2.123103,2.198057,1.613842,4.439634,0.017115,14,0.245908,4.154607,1.809964,4.33688,0,2.526916
943403.7839,1943616.134,223,943403.7839,1943616.134,223,943403.7839,1943616.134,0.954243,1.113943,1.97507,2.643464,2.497489,1.607455,4.639984,0.01114,7,0.263345,4.173565,1.902505,4.588571,0,2.686066
943428.3216,1947195.409,224,943428.3216,1947195.409,224,943428.3216,1947195.409,1.041393,0,2.659315,2.528739,1.239942,1.608526,4.558483,0.015407,27,0.251813,4.254355,1.902981,4.396199,0,2.493218
943424.8568,1944296.401,225,943424.8568,1944296.401,225,943424.8568,1944296.401,1.230449,0.60206,2.423594,2.328975,1.888167,1.613842,4.439634,0.017115,14,0.245908,4.154607,1.776556,4.412461,0,2.635905
943484.6215,1949590.813,226,943484.6215,1949590.813,226,943484.6215,1949590.813,1.041393,1.623249,2.783467,2.922829,2.226373,1.596597,4.373771,0.006205,11,0.284532,4.128464,2.022585,4.72628,0,2.703695
943497.8415,1950901.943,227,943497.8415,1950901.943,227,943497.8415,1950901.943,1.113943,0.477121,2.398442,2.750768,2.195314,1.584331,4.592158,0.005462,13,0.330588,4.419179,1.777789,4.428135,0,2.650346
943481.3938,1945002.606,228,943481.3938,1945002.606,228,943481.3938,1945002.606,1.414973,0.954243,2.601596,2.959253,1.729673,1.606381,4.344629,0.009435,10,0.292476,4.213624,1.889185,4.447092,0,2.557907
